URL,text,page_title,page_label,category,metadata
https://www.juriafrica.com/lex/loi-97-007-10-janv-1997-17623.htm,"LOI N° 97/007 DU 10 JANVIER 1997 AUTORISANT LE PRESIDENT DE LA REPUBLIQUE A RATIFIER LA CONVENTION DES NATIONS UNIES DU 10 DÉCEMBRE 1984 CONTRE LA TORTURE ET AUTRES PEINES OU TRAITEMENTS CRUELS INHUMAINS OU DEGRADANTS.

L'Assemblée Nationale a délibéré et adopté, Le Président de la République promulgue la loi dont la teneur suit :
Art. 1er —  Le Président de la République est autorisé à ratifier la Convention des Nations Unies du 10 décembre 1984 contre la torture et autres peines ou traitements cruels, inhumains ou dégradants.
Art. 2 —  La présente loi sera enregistrée, publiée suivant la procédure d'urgence, puis insérée au Journal Officiel en français et en anglais. /-",LOI_N_97_007_DU_10_JANVIER_1997_AUTORISANT_LE_PRESIDENT_DE_LA_REPUBLIQUE_A_RATIFIER_LA_CONVENTION_DES_NATIONS_UNIES_DU_10_DECEMBRE_1984_CONTRE_LA_TORTURE_ET_AUTRES_PEINES_OU_TRAITEMENTS_CRUELS_INHUMAINS_OU_DEGRADANTS,0,loi,
