URL,text,page_title
https://www.juriafrica.com/lex/loi-90-003-10-aout-1990-17449.htm,"L'Assemblée Nationale a délibéré et adopté, Le Président de la République promulgue la loi dont la teneur suit :
Art. 1er —  - Le Président de la République est autorisé à ratifier la
Convention des Nations Unies contre le trafic illicite de Stupéfiants et de Substances Psychotropes signée à VIENNE (AUTRICHE) le 20 décembre 1988.
Art. 2 —  - La présente loi sera enregistrée, publiée selon la procédure d'urgence, puis insérée au Journal Officiel en français et en anglais.",LOI_N°_90_003_DU_10_AOÛT_1990_AUTORISANT_LE_PRESIDENT_DE_LA_REPUBLIQUE_À_RATIFIER_LA_CONVENTION_DES_NATIONS_UNIES_CONTRE_LE_TRAFIC_ILLICITE_DE_STUPEFIANTS_ET_DE_SUBSTANCES_PSYCHOTROPES.
