URL,text,page_title,page_label,metadata
https://www.juriafrica.com/lex/loi-90-032-10-aout-1990-17478.htm,"L'Assemblée Nationale a délibéré et adopté,
Le Président de la République promulgue la loi dont la teneur suit :
Art. 1er —  Sont approuvés les avenants n°s 2 et 3 du 23 Mai 1990 ci-annexés à la Convention d'Etablissement conclue le 11 Mars 1982 entre la République du Cameroun et ELF SEREPCA.
Art. 2 —  Les avenants visés à l'article 1er ci-dessus entrent en vigueur à compter de la date de promulgation de la présente loi.
Art. 3 —  La présente loi sera enregistrée, publiée suivant la procédure d'urgence, puis insérée au Journal Officiel en français et en anglais.",LOI_N_90_032_DU_10_AOUT_1990_APPROUVANT_LES_AVENANTS_N_S_2_ET_3_DU_23_MAI_1990_A_LA_CONVENTION_D_ETABLISSEMENT_CONCLUE_LE_11_MARS_1982_ENTRE_LA_REPUBLIQUE_DU_CAMEROUN_ET_ELF_SEREPCA,0,
