URL,text,page_title,page_label,category,metadata
https://www.juriafrica.com/lex/loi-89-007-28-juil-1989-17422.htm,"LOI N° 89/007 DU 28 JUILLET 1989 AUTORISANT LE PRÉSIDENT DE LA RÉPUBLIQUE À RATIFIER L'ACCORD PORTANT STATUTS DE L'ORGANISATION AFRICAINE ET MALGACHE DU CAFÉ.-

L'Assemblée Nationale a délibéré et adopté,
LE PRESIDENT DE LA REPUBLIQUE PROMULGUE LA LOI DONT LA TENEUR SUIT :
Art. 1er —  Le Président de la République est autorisé à ratifier l'Accord portant Statuts de l'Organisation Africaine et Malgache du Café (O.A.M.CAF), adopté à Paris les 15 et 16 septembre 1988.
Art. 2 —  La présente loi sera enregistrée, puis publiée au Journal Officiel en français et en anglais. /-",LOI_N_89_007_DU_28_JUILLET_1989_AUTORISANT_LE_PRESIDENT_DE_LA_REPUBLIQUE_A_RATIFIER_L_ACCORD_PORTANT_STATUTS_DE_L_ORGANISATION_AFRICAINE_ET_MALGACHE_DU_CAFE,0,loi,
