URL,text,page_title
https://www.juriafrica.com/lex/loi-2001-007-16-avr-2001-17698.htm,"L'Assemblée Nationale a délibéré et adopté, le Président de la République promulgue la loi dont la teneur suit :
Art. 1er —  L'indemnité législative de base et « l'indemnité pour frais de mandat » allouées aux députés à l'Assemblée Nationale sont, à compter du ler juillet 2000, fixées ainsi qu'il suit :
indemnité législative de base 280 000 FCFA
indemnité pour frais de mandat 112 000 F CFA
Art. 2 —  Sont et demeurent abrogées les dispositions de la loi n°85/24 du 11 décembre 1985 fixant le taux des indemnités parlementaires.
Art. 3 —  La présente loi sera enregistrée, publiée suivant la procédure d'urgence, puis insérée au Journal Officiel en français et en anglais.",LOI_N°_2001_007_DU_16_AVRIL_2001_FIXANT_LE_TAUX_DES_INDEMNITES_DES_PARLEMENTAIRES
