URL,text,page_title,page_label,category,metadata
https://www.juriafrica.com/lex/arret-45-cc-28-janvier-1999-11331.htm,"ARRET N°45/CC DU 28 JANVIER 1999

LA COUR,
Sur le moyen de cassation soulevé d'office, pris de la violation des articles 39 et 214 du code de procédure civile et commerciale ;
En ce que l'arrêt attaqué ne renferme pas le contenu de la requête d'appel ;
Alors que d'une part, aux termes de l'article 39 du code de procédure civile et commerciale, les jugements doivent contenir entre autres, l'acte introductif d'instance ;
Que d'autre part, ces prescriptions étant applicables en matière d'appel, conformément aux dispositions de l'article 214 du même code, l'arrêt d'une Cour d'Appel doit reproduire la requête d'appel qui, à ce stade, vaut acte introductif d'instance ;
Attendu qu'il s'agit d'une formalité substantielle qui permet à la Cour suprême d'exercer son contrôle sur l'étendue et la régularité de la décision et dont l'omission entraîne la nullité d'ordre public de celle-ci ;
Attendu en l'espèce que l'arrêt attaqué indique simplement dans ses qualités ce qui suit :
« Par requête d'appel adressée à Monsieur le Président de la Cour d'Appel du Sud à Ebolowa en date du 13 novembre 1991, enregistrée au bureau de la Cour d'Appel Maître Nah Nah Sylvestre, conseil de Maître Jean-Calvin Mvelle Asso'o a relevé appel contre le jugement n°19/civ rendu le 19 septembre 1991 par le Tribunal de Grande Instance d'Ebolowa ; le dispositif de ladite requête est ainsi conçu :
« Par ces motifs :
« Recevoir Maître Mvelle Asso'o en son appel ;
L'y dire bien fondé ;
« En conséquence... » ;
Attendu qu'en se contentant de ces indications sommaires, sans reproduire le contenu de la requête d'appel, le juge d'appel ne s'est pas conformé aux textes visés au moyen ;
D'où il suit que le moyen est fondé et que l'arrêt attaqué encourt la cassation ;
PAR CES MOTIFS
CASSE ET ANNULE l'arrêt n°02/civ/Cas rendu le 9 octobre 1992 par la Cour d'Appel du Sud ;
REMET en conséquence la cause et les parties au même et semblable état où elles étaient avant ledit arrêt et, pour être faire droit, les renvoie devant la Cour d'Appel du Centre ;
RESERVE les dépens ;
ORDONNE qu'à la diligence de Monsieur le Procureur Général près la Cour suprême, le présent arrêt sera imprimé et transmis pour être transcrit sur les registres du Greffe de la Cour d'Appel du Sud et que mention en sera faite en marge ou à la suite de la décision annulée.",ARRET_N_45_CC_DU_28_JANVIER_1999,0,arret,"{'Court': 'COUR SUPRÊME DU CAMEROUN', 'Chamber': 'Chambre Civile et Commerciale', 'Section': '', 'Case': '', 'Appeal': '', 'Claimant': ""JEAN-CALVIN MVELLE ASSO'O"", 'Against': 'C/', 'Defendant': 'MVELLE PHILÉMON', 'Judgment': 'ARRET N°45/CC DU 28 JANVIER 1999'}"
