URL,text,page_title,page_label,metadata
https://www.juriafrica.com/lex/arrete-737-mint-07-juin-2005-16303.htm,,ARRETE_N_737_MINT_DU_07_JUIN_2005_RELATIF_AUX_MARQUES_DE_NATIONALITE_ET_D_IMMATRICULATION_AU_CERTIFICAT_D_IMMATRICULATION_ET_A_LA_PLAQUE_D_IDENTITE_DES_AERONEFS,0,
