URL,text,page_title,page_label,metadata
https://www.juriafrica.com/lex/decret-62-df-62-20-fevrier-1962-16319.htm,,DECRET_N_62_DF_62_DU_20_FEVRIER_1962_FIXANT_LES_CONDITIONS_D_APPLICATION_DE_LA_LOI_N_60_82_DU_31_DECEMBRE_1960_PORTANT_REGIME_DES_SUBSTANCES_MINERALES,0,
