URL,text,page_title,page_label,metadata
https://www.juriafrica.com/lex/decret-97-235-31-dec-1997-16742.htm,,DECRET_N_97_235_DU_31_DECEMBRE_1997_PORTANT_CREATION_D_UN_COMITE_DE_COMPETITIVITE,0,
