URL,text,page_title,page_label,metadata
https://www.juriafrica.com/lex/decret-2024-639-02-decembre-2024-56018.htm,"LE PRESIDENT DE LA REPUBLIQUE,
Vu la Constitution ;
Vu la loi n°2023/019 du 19 décembre 2023 portant loi de finances de la République du Cameroun pour l'exercice 2024, modifiée et complétée par l'ordonnance n°2024/001 du 20 juin 2024 ;
Vu le décret n°2011/408 du 09 décembre 2011 portant organisation du Gouvernement, modifié et complété par le décret n°2018/190 du 02 mars 2018,
DECRETE:
Art. 1er —  Le Ministre de l'Economie, de la Planification et de l'Aménagement du Territoire est habilité, avec faculté de délégation, à signer avec la CHINA CITIC BANK CORPORATION LTD (CITIC BANK), Branche de Shenzhen, un Accord de Prêt d'un montant de 50 millions d'euros, soit environ 32,8 milliards FCFA, pour le financement partiel du Projet d'extension, au plan national, du système intelligent de vidéosurveillance urbaine.
Art. 2 —  Le présent décret sera enregistré, publié suivant la procédure d'urgence, puis inséré au Journal Officiel en français et en anglais./-",DECRET_N_2024_639_DU_02_DECEMBRE_2024_HABILITANT_LE_MINISTRE_DE_L_ECONOMIE_DE_LA_PLANIFICATION_ET_DE_L_AMENAGEMENT_DU_TERRITOIRE_A_SIGNER_AVEC_LA_CHINA_CITIC_BANK_CORPORATION_LTD_CITIC_BANK_BRANCHE_DE_SHENZHEN_UN_ACCORD_DE_PRET_D_UN_MONTANT_DE_50_MILLIONS_D_EUROS_SOIT_ENVIRON_32_8_MILLIARDS_FCFA_POUR_LE_FINANCEMENT_PARTIEL_DU_PROJET_D_EXTENSION_AU_PLAN_NATIONAL_DU_SYSTEME_INTELLIGENT_DE_VIDEOSURVEILLANCE_URBAINE,0,
