URL,text,page_title,page_label,category,metadata
https://www.juriafrica.com/lex/decret-83-348-29-juillet-1983-16466.htm,"DECRET N° 83/348 DU 29 JUILLET 1983 - FIXANT LES MODALITES DE RECOUVREMENT FORCE DES CREANCES DES SOCIETES COOPERATIVES.

LE PRESIDENT DE LA REPUBLIQUE,
VU la Constitution ;
VU l'ordonnance n° 62/OF/4 du 7 février 1962 fixant le régime financier de la République Fédérale du Cameroun ;
VU La loi n° 73/7 du 7 décembre 1973 relative aux droits du Trésor pour la sauvegarde de la fortune publique ;
VU La loi n° 73/15 du 7 décembre 1973 portant statut des sociétés coopératives au Cameroun, notamment ses articles 41 et 42 ;
D E C R E T E
Art. 1er —  Le présent décret fixe la procédure de recouvrement forcé des créances des sociétés coopératives.
Art. 2 —  (1) Les créances des sociétés coopératives sont recouvrées comme en matière de créances de l'État, en ce qui concerne la procédure forcée.
(2) La procédure de recouvrement forcé est déclenchée à la seule initiative du Ministre chargé de la tutelle des coopératives concernée, appuyé des pièces justificatives nécessaires, notamment les reconnaissances de dettes.
(3) A cet effet, il émet un titre de recette exécutoire qu'il adresse au comptable du trésor assignataire.
Art. 3 —  (1) Le comptable du trésor procède immédiatement au recouvrement forcé des créances, conformément à la réglementation.
(2) Il ouvre dans ses écritures un compte spécial destiné à recevoir les sommes recouvrées dont le retrait par les sociétés coopératives s'effectue conformément à la réglementation.
(3) Il adresse trimestriellement au Ministre de tutelle un état des recouvrements et des restes à recouvrer.
Art. 4 —  Les Ministres de l'Agriculture et des Finances sont chargés, chacun en ce qui le concerne, de l'application du présent décret qui sera enregistré puis publié au journal officiel en français et en anglais./",DECRET_N_83_348_DU_29_JUILLET_1983_FIXANT_LES_MODALITES_DE_RECOUVREMENT_FORCE_DES_CREANCES_DES_SOCIETES_COOPERATIVES,0,decret,
