URL,text,page_title,page_label,metadata
https://www.juriafrica.com/lex/decret-98-005-9-janv-1998-16744.htm,,DECRET_N_98_005_DU_09_JANVIER_1998_HABILITANT_LE_MINISTRE_DES_INVESTISSEMENTS_PUBLICS_ET_DE_L_AMENAGEMENT_DU_TERRITOIRE_A_SIGNER_AVEC_LE_FONDS_AFRICAIN_DE_DEVELOPPEMENT_UN_ACCORD_DE_PRET_DE_14_10_MILLIONS_UC_SOIT_ENVIRON_11_280_MILLIARDS_DE_FCFA_POUR_LE_FINANCEMENT_DU_PROJET_DE_REDUCTION_DE_LA_PAUVRETE_ET_D_ACTION_EN_FAVEUR_DES_FEMMES,0,
