URL,text,page_title
https://www.juriafrica.com/lex/decret-2023-359-22-aout-2023-56024.htm,"LE PRESIDENT DE LA REPUBLIQUE,
Vu la Constitution ;
Vu la loi n°2022/020 du 27 décembre 2022 portant loi de finances de la République du Cameroun pour l'exercice 2023 ;
Vu le décret n°2011/408 du 09 décembre 2011 portant organisation du Gouvernement, modifié et complété par le décret n°2018/190 du 02 mars 2018,
DECRETE:
Art. 1er —  Le Ministre de l'Economie, de la Planification et de l'Aménagement du Territoire est habilité, avec faculté de délégation, à signer avec l'Association Internationale de Développement (IDA), un Accord de prêt d'un montant de 300 millions de dollars US, soit environ 189,2 milliards de francs CFA, pour le financement du Projet Gouvernance Locale et Communautés Résilientes.
Art. 2 —  Le présent décret sera enregistré, publié suivant la procédure d'urgence, puis inséré au Journal Officiel en français et en anglais. /-
Yaoundé, le 22 Août 2023
LE PRESIDENT DE LA REPUBLIQUE,
PAUL BIYA.","DECRET_N°2023_359_DU_22_AOÛT_2023_HABILITANT_LE_MINISTRE_DE_L'ECONOMIE,_DE_LA_PLANIFICATION_ET_DE_L'AMENAGEMENT_DU_TERRITOIRE_À_SIGNER,_AVEC_L'ASSOCIATION_INTERNATIONALE_DE_DEVELOPPEMENT_(IDA),_UN"
