URL,text,page_title,page_label,metadata
https://www.juriafrica.com/lex/decret-2018-449-1er-aout-2018-24653.htm,,DECRET_N_2018_449_DU_01_AOUT_2018_PORTANT_ORGANISATION_DU_MINISTERE_DE_LA_DECENTRALISATION_ET_DU_DEVELOPPEMENT_LOCAL,0,
