URL,text,page_title,page_label,metadata
https://www.juriafrica.com/lex/decret-99-111-27-mai-1999-16878.htm,,DECRET_N_99_111_DU27_MAI_1999_PORTANT_CREATION_D_UN_COMPTE_D_AFFECTATION_SPECIALE_POUR_LE_DEVELOPPEMENT_ET_LE_SOUTIEN_DE_L_ACTIVITE_TOURISTIQUE,0,
