URL,text,page_title,page_label,category,metadata
https://www.juriafrica.com/lex/decret-2006-036-24-janv-2006-16965.htm,"DECRET N° 2006/036 DU 24 JANVIER 2006 PORTANT NOMINATION DU DIRECTEUR GÉNÉRAL ADJOINT DE LA MISSION D'AMÉNAGEMENT ET DE GESTION DES ZONES INDUSTRIELLES (MAGZI).

LE PRESIDENT DE LA REPUBLIQUE,
Vu la Constitution ;
Vu la loi n° 99/016 du 22 décembre 1999 portant Statut Général des Etablissements Publics et des Entreprises du Secteur Public et Parapublic ;
Vu le décret n° 71/DF/95 du 11 mars 1971 portant création de la Mission D'Aménagement et de Gestion des Zones Industrielles (MAGZI) ;
Vu le décret n° 2004/320 du 08 décembre 2004 portant organisation du Gouvernement ;
DECRETE :
Art. 1er —  Monsieur MABIOM Christophe est, à compter de la date de signature du présent décret, nommé Directeur Général Adjoint de la Mission d'Aménagement et de Gestion des Zones Industrielles (MAGZI).
Art. 2 —  L'intéressé aura droit aux avantages de toute nature, prévus par la réglementation en vigueur.
Art. 3 —  Le présent décret sera enregistré et publié suivant la procédure d'urgence, puis inséré au Journal Officiel en français en anglais.",DECRET_N_2006_036_DU_24_JANVIER_2006_PORTANT_NOMINATION_DU_DIRECTEUR_GENERAL_ADJOINT_DE_LA_MISSION_D_AMENAGEMENT_ET_DE_GESTION_DES_ZONES_INDUSTRIELLES_MAGZI,0,decret,
