URL,text,page_title,page_label,metadata
https://www.juriafrica.com/lex/decret-2018-103-07-fevrier-2018-24534.htm,,DECRET_N_2018_103_DU_07_FEVRIER_2018_PORTANT_CONVOCATION_DU_COLLEGE_ELECTORAL_EN_VUE_DE_L_ELECTION_DES_SENATEURS,0,
