URL,text,page_title
https://www.juriafrica.com/lex/decret-2018-308-15-mai-2018-24551.htm,"Le président de la République
Vu la Constitution ;
Vu la loi N° 2017/021 du 20 décembre 2017 portant loi de finances de la République du Cameroun pour l'exercice 2018 ;
Vu l'ordonnance n° 2018/001 du 9 avril 2018 modifiant et complétant certaines dispositions de la loi N° 2017/021 du 20 décembre 2017 portant loi de finances de la République du Cameroun pour l'exercice 2018 ;
Vu le décret n° 2016/417 du 1er octobre 2016 habilitant le ministre de l'Economie, de la Planification et de l'Aménagement du territoire à signer avec la Deutsche Bank S.A.E. une convention de crédit – acheteur d'un montant de 17 890 158,95 euros, soit environ 11,74 milliards de francs CFA, pour le financement du projet de renforcement et de stabilisation des réseaux de transport d'électricité de la ville de Yaoundé. Décrète :
Art. 1er —  Est ratifiée, la convention de crédit acheteur d'un montant de 17 890 158,95 euros, soit environ 11,74 milliards de francs CFA, conclue le 13 juillet 2017 entre la République du Cameroun et la Deutsche Bank S.A.E. pour le financement du projet de renforcement et de stabilisation des réseaux de transport d'électricité de la ville de Yaoundé.
Art. 2 —  Le présent décret sera enregistré, publié suivant la procédure d'urgence, puis inséré au Journal officiel en français et en anglais.","DECRET_N°_2018_308_DU_15_MAI_2018_PORTANT_RATIFICATION_DE_LA_CONVENTION_DE_CREDIT-ACHETEUR_D'UN_MONTANT_DE_17_890_158,98_EUROS,_SOIT_ENVIRON_11,74_MILLIARDS_DE_FRANCS_CFA,_CONCLUE_LE_13_JUILLET_2017"
