URL,text,page_title
https://www.juriafrica.com/lex/decret-2018-246-13-avril-2018-24547.htm,"Le président de la République,
Vu la Constitution ;
Vu la loi N°2017/021 du 20 décembre 2017 portant loi de Finances de la République du Cameroun pour l'exercice 2018, modifiée et complétée par l'ordonnance N°2018/001 du 9 avril 2018 ;
Vu le décret N°2011/408 du 9 décembre 2011 portant organisation du gouvernement, modifiée et complété par le décret N°2018/190 du 2 mars 2018, décrète :
Art. 1er —  – Le ministre de l'Economie, de la Planification et de l'Aménagement du territoire est habilité, avec faculté de délégation, à signer avec la Banque africaine de Développement (BAD), un accord de prêt d'un montant de 33 320 000 euros, soit environ 21,860 milliards de francs CFA, pour le financement partiel du projet de construction du pont sur le fleuve Logone entre les villes de Yagoua au Cameroun et Bongor au Tchad.
Art. 2 —  – Le présent décret sera enregistré, publié suivant la procédure d'urgence, puis inséré au Journal officiel en français et anglais.","DECRET_N°2018_246_DU_13_AVRIL_2018_PORTANT_HABILITATION_DU_MINISTRE_DE_L'ECONOMIE,_DE_LA_PLANIFICATION_ET_DE_L'AMENAGEMENT_DU_TERRITOIRE_À_SIGNER_AVEC_LA_BANQUE_AFRICAINE_DE_DEVELOPPEMENT_(BAD),_UN"
