URL,text,page_title
https://www.juriafrica.com/lex/decret-2006-048-30-janv-2006-16970.htm,"LE PRESIDENT DE LA REPUBLIQUE,
Vu la Constitution ;
Vu la loi n° 2005/009 du 29 décembre 2005 autorisant le Président de la République à ratifier l'Accord d'extradition entre les Etats membres de la CEMAC adopté à Brazzaville le 28 janvier 2004,
DECRETE:
Art. 1er —  Est ratifié l'Accord d'extradition entre les Etats membres de la CEMAC adopté à Brazzaville le 28 janvier 2004.
Art. 2 —  Le présent décret sera enregistré et publié suivant la procédure d'urgence, puis inséré au Journal Officiel en français et en anglais./-",DECRET_N°_2006_048_DU_30_JANVIER_2006_PORTANT_RATIFICATION_DE_L_ACCORD_D_EXTRADITION_ENTRE_LES_ETATS_MEMBRES_DE_LA_CEMAC_ADOPTE_À_BRAZZAVILLE_LE_28_JANVIER_2004.
