URL,text,page_title,page_label,metadata
https://www.juriafrica.com/lex/decret-2008-100-7-mars-2008-25942.htm,,DECRET_N_2008_100_DU_07_MARS_2008_PORTANT_REVALORISATION_DU_TAUX_DE_L_INDEMNITE_DE_NON_LOGEMENT_SERVIE_AUX_PERSONNELS_CIVILS_ET_MILITAIRES,0,
