URL,text,page_title
https://www.juriafrica.com/lex/decret-2000-266-27-sept-2000-16937.htm,"LE PRESIDENT DE LA REPUBLIQUE,
VU la Constitution ;
VU la loi n° 2000/08/ du 30 juin 2000 portant Loi des Finances de La République du Cameroun pour l'exercice 2000/2001
VU le Décret n°97/205 du 07 décembre 1997 portant Organisation Du Gouvernement;
VU le Décret n° 97/207 du 07 décembre 1997 portant Formation Du Gouvernement ;
VU le Décret n°2000/051 du 18 mars 2000 portant réaménagement Du Gouvernement;
DECRETE
Art. 1er —  Le Ministre d'Etat Chargé de l'Economie et des Finances est autorisé à signer avec BANCO BILBAO VIZCAYA ARGENTARIA S.A. (BBVA), une Convention de Crédit acheteur d'un montant de 10 698 954 (Dix Millions Six Cent Quatre Vingt Dix Huit Mille Neuf Cent Cinquante Quatre) Euros pour l'acquisition de matériels et fournitures de sécurité.
Art. 2 —  Le présent Décret sera enregistré, puis publié au Journal Officiel en français et en anglais.",DECRET_N°2000_266_DU_27_SEPTEMBRE_2000_AUTORISANT_LE_MINISTRE_D_ETAT_CHARGE_DE_L_ECONOMIE_ET_DES_FINANCES_À_SIGNER_AVEC_BANCO_BILBAO_VIZCAYA_ARGENTARIA_S.A._(BBVA)_UNE_CONVENTION_DE_CREDIT_D_UN
