URL,text,page_title,page_label,category,metadata
https://www.juriafrica.com/lex/decret-91-315-05-juillet-1991-16396.htm,"DECRET N° 91/315 DU 05 JUILLET 1991 - MODIFIANT ET COMPLETANT LES DISPOSITION DU DECRET N°76/84 DU 01 MARS 1976 FIXANT LE MONTANT DES DROITS ET TAXES DE NATURALISATION ET D'IMMATRICULATION DES NAVIRES

LE PRESIDENT DE LA REPUBLIQUE,
VU la Constitution ;
VU l'Ordonnance n°62/OF/30 du 31 mars 1962 portant code de la Marine Marchande Camerounaise, notamment son article 17 ;
VU le décret n°90/058 du 12 janvier 1990 Portant réorganisation du Ministère des Travaux Publics et des Transports ;
VU le décret n°62/DF/375 du 26 octobre 1962 fixant le montant des droits et taxes de naturalisation et de l'immatriculation des navires ;
VU le décret n°76/84 du premier mars 1976 modifiant et complétant les dispositions du décret n° 62/DF/375 du 26 octobre 1962 fixant des droits et taxes de naturalisation et d'immatriculation des navires.
DECRETE :
Art. 1er —  Les articles 1er 2 et 3 du décret n°76/84 du 1er mars 1976 modifiant et complétant les dispositions du décret n°62/DF/375 du 26 octobre 1962 fixant le montant des droits et taxes de naturalisation et d'immatriculation des navires sont modifiées ainsi qu'il suit :
Art. 1er —  (nouveau).
La délivrance d'un acte de nationalité camerounaise à un navire de mer ou de navigation intérieure donne lieu au paiement :
D'un droit fixe pour les navires d'une jauge brute inférieure à 100 tonneaux ;
D'un droit fixe et d'un droit proportionnel de naturalisation dont les montants s'établissent comme suit :
- Navires d'une jauge brute inférieure à 30 tonneaux : Droit fixe unique de 20.000 francs
- Navire d'une jauge brute égale à 30 tonneaux mais inférieurs à 100 tonneaux : Droit fixe unique de 40.000 francs ;
- Navires d'une jauge brute égale ou supérieure à 100 tonneaux : Droit fixe de 80.000 francs majorés d'un droit proportionnel de 100.100 francs par tonneau de jauge brute au-delà du centième.
Art. 2 (nouveau).-  —  Toute mutation totale ou partielle de propriété entre nationaux camerounais ou assimilés, ainsi que tout renouvellement de l'acte de nationalité pour cause de perte ou de vétusté du titre ou pour cause de changement de nom ou de caractéristiques d'un navire donne lieu au paiement d'un droit de mutation ou de renouvellement dont le montant s'établit comme suit :
Navire d'une jauge brute Inférieure à 30 tonneaux………………………………. 10.000 francs
Navires d'une jauge brute égale à 30 tonneaux, mais inférieure à 100 tonneaux ……
20.000 francs
3. Navires d'une jauge brute égale ou supérieures à 100 tonneaux…… 40.000 francs
Art. 3 (nouveau).-  —  L'immatriculation des navires de mer ou de navigation intérieure est subordonnée au paiement d'une taxe d'immatriculation distincte du droit de naturalisation et dont le montant s'établit comme suit :
Navires d'une jauge brute Inférieure à 10 tonneaux………………………………... 10.000 francs
Navires d'une jauge brute égale à 10 tonneaux, mais inférieure à 30 tonneaux.…… 20.000 francs
Navires d'une jauge brute égales à 30 tonneaux, mais inférieure à 100 tonneaux…... 30.000 francs
Navires d'une jauge brute égale ou supérieure à 100 tonneaux…………………….. 50.000 francs
Le paiement de cette taxe est dû en cas de changement d'immatriculation d'un navire rendu nécessaire à la suite d'un changement de propriété, de nom, de caractéristiques du navire ou pour toute autre cause.
Art. 2 —  Le présent décret sera enregistré, publié selon la procédure d'urgence, puis inséré au Journal Officiel en français et en anglais./",DECRET_N_91_315_DU_05_JUILLET_1991_MODIFIANT_ET_COMPLETANT_LES_DISPOSITION_DU_DECRET_N_76_84_DU_01_MARS_1976_FIXANT_LE_MONTANT_DES_DROITS_ET_TAXES_DE_NATURALISATION_ET_D_IMMATRICULATION_DES_NAVIRES,0,decret,
